[2025-03-29 15:23:06,632] 1025 httpx - INFO - HTTP Request: POST https://api.ai21.com/studio/v1/chat/completions "HTTP/1.1 200 OK"
[2025-03-29 15:25:18,986] 402 PyPDF2._reader - WARNING - Object 2149 0 found
[2025-03-29 15:25:19,146] 402 PyPDF2._reader - WARNING - Object 2152 0 found
[2025-03-29 15:25:19,238] 402 PyPDF2._reader - WARNING - Object 2155 0 found
[2025-03-29 15:25:19,333] 402 PyPDF2._reader - WARNING - Object 2159 0 found
[2025-03-29 15:25:19,559] 402 PyPDF2._reader - WARNING - Object 2162 0 found
[2025-03-29 15:25:19,749] 402 PyPDF2._reader - WARNING - Object 2165 0 found
[2025-03-29 15:25:19,844] 402 PyPDF2._reader - WARNING - Object 2168 0 found
[2025-03-29 15:25:19,924] 402 PyPDF2._reader - WARNING - Object 2171 0 found
[2025-03-29 15:25:20,009] 402 PyPDF2._reader - WARNING - Object 2175 0 found
[2025-03-29 15:25:20,125] 402 PyPDF2._reader - WARNING - Object 2178 0 found
[2025-03-29 15:25:20,253] 402 PyPDF2._reader - WARNING - Object 2181 0 found
[2025-03-29 15:25:20,393] 402 PyPDF2._reader - WARNING - Object 2185 0 found
[2025-03-29 15:25:20,524] 402 PyPDF2._reader - WARNING - Object 2189 0 found
[2025-03-29 15:25:20,643] 402 PyPDF2._reader - WARNING - Object 2192 0 found
[2025-03-29 15:25:20,759] 402 PyPDF2._reader - WARNING - Object 2195 0 found
[2025-03-29 15:25:20,848] 402 PyPDF2._reader - WARNING - Object 2198 0 found
[2025-03-29 15:25:20,958] 402 PyPDF2._reader - WARNING - Object 2201 0 found
[2025-03-29 15:25:21,084] 402 PyPDF2._reader - WARNING - Object 2204 0 found
[2025-03-29 15:25:21,201] 402 PyPDF2._reader - WARNING - Object 2207 0 found
[2025-03-29 15:25:21,324] 402 PyPDF2._reader - WARNING - Object 2211 0 found
[2025-03-29 15:25:21,470] 402 PyPDF2._reader - WARNING - Object 2214 0 found
[2025-03-29 15:25:21,591] 402 PyPDF2._reader - WARNING - Object 2217 0 found
[2025-03-29 15:25:21,709] 402 PyPDF2._reader - WARNING - Object 2220 0 found
[2025-03-29 15:25:21,801] 402 PyPDF2._reader - WARNING - Object 2223 0 found
[2025-03-29 15:25:21,930] 402 PyPDF2._reader - WARNING - Object 2226 0 found
[2025-03-29 15:25:22,074] 402 PyPDF2._reader - WARNING - Object 2229 0 found
[2025-03-29 15:25:22,205] 402 PyPDF2._reader - WARNING - Object 2232 0 found
[2025-03-29 15:25:22,345] 402 PyPDF2._reader - WARNING - Object 2239 0 found
[2025-03-29 15:25:22,493] 402 PyPDF2._reader - WARNING - Object 2242 0 found
[2025-03-29 15:25:22,646] 402 PyPDF2._reader - WARNING - Object 2245 0 found
[2025-03-29 15:25:22,692] 402 PyPDF2._reader - WARNING - Object 2248 0 found
[2025-03-29 15:25:22,763] 402 PyPDF2._reader - WARNING - Object 2254 0 found
[2025-03-29 15:25:22,884] 402 PyPDF2._reader - WARNING - Object 2257 0 found
[2025-03-29 15:25:23,054] 402 PyPDF2._reader - WARNING - Object 2260 0 found
[2025-03-29 15:25:23,199] 402 PyPDF2._reader - WARNING - Object 2263 0 found
[2025-03-29 15:25:23,380] 402 PyPDF2._reader - WARNING - Object 2266 0 found
[2025-03-29 15:25:23,555] 402 PyPDF2._reader - WARNING - Object 2269 0 found
[2025-03-29 15:25:23,747] 402 PyPDF2._reader - WARNING - Object 2272 0 found
[2025-03-29 15:25:23,975] 402 PyPDF2._reader - WARNING - Object 2275 0 found
[2025-03-29 15:25:24,245] 402 PyPDF2._reader - WARNING - Object 2278 0 found
[2025-03-29 15:25:24,411] 402 PyPDF2._reader - WARNING - Object 2281 0 found
[2025-03-29 15:25:24,924] 402 PyPDF2._reader - WARNING - Object 2284 0 found
[2025-03-29 15:25:25,251] 402 PyPDF2._reader - WARNING - Object 2288 0 found
[2025-03-29 15:25:25,334] 402 PyPDF2._reader - WARNING - Object 2291 0 found
[2025-03-29 15:25:25,501] 402 PyPDF2._reader - WARNING - Object 2295 0 found
[2025-03-29 15:25:25,680] 402 PyPDF2._reader - WARNING - Object 2298 0 found
[2025-03-29 15:25:25,844] 402 PyPDF2._reader - WARNING - Object 2305 0 found
[2025-03-29 15:25:26,010] 402 PyPDF2._reader - WARNING - Object 2308 0 found
[2025-03-29 15:25:26,146] 402 PyPDF2._reader - WARNING - Object 2311 0 found
[2025-03-29 15:25:26,294] 402 PyPDF2._reader - WARNING - Object 2314 0 found
[2025-03-29 15:25:26,472] 402 PyPDF2._reader - WARNING - Object 2318 0 found
[2025-03-29 15:25:26,675] 402 PyPDF2._reader - WARNING - Object 2321 0 found
[2025-03-29 15:25:26,919] 402 PyPDF2._reader - WARNING - Object 2327 0 found
[2025-03-29 15:25:27,114] 402 PyPDF2._reader - WARNING - Object 2330 0 found
[2025-03-29 15:25:27,259] 402 PyPDF2._reader - WARNING - Object 2333 0 found
[2025-03-29 15:25:27,385] 402 PyPDF2._reader - WARNING - Object 2337 0 found
[2025-03-29 15:25:27,531] 402 PyPDF2._reader - WARNING - Object 2340 0 found
[2025-03-29 15:25:27,677] 402 PyPDF2._reader - WARNING - Object 2343 0 found
[2025-03-29 15:25:27,866] 402 PyPDF2._reader - WARNING - Object 2349 0 found
[2025-03-29 15:25:28,061] 402 PyPDF2._reader - WARNING - Object 2352 0 found
[2025-03-29 15:25:28,183] 402 PyPDF2._reader - WARNING - Object 2355 0 found
[2025-03-29 15:25:28,311] 402 PyPDF2._reader - WARNING - Object 2359 0 found
[2025-03-29 15:25:28,439] 402 PyPDF2._reader - WARNING - Object 2362 0 found
[2025-03-29 15:25:28,534] 402 PyPDF2._reader - WARNING - Object 2366 0 found
[2025-03-29 15:25:28,632] 402 PyPDF2._reader - WARNING - Object 2377 0 found
[2025-03-29 15:25:28,732] 402 PyPDF2._reader - WARNING - Object 2383 0 found
[2025-03-29 15:25:28,823] 402 PyPDF2._reader - WARNING - Object 2386 0 found
[2025-03-29 15:25:28,923] 402 PyPDF2._reader - WARNING - Object 2392 0 found
[2025-03-29 15:25:29,053] 402 PyPDF2._reader - WARNING - Object 2396 0 found
[2025-03-29 15:25:29,142] 402 PyPDF2._reader - WARNING - Object 2399 0 found
[2025-03-29 15:25:29,255] 402 PyPDF2._reader - WARNING - Object 2402 0 found
[2025-03-29 15:25:29,344] 402 PyPDF2._reader - WARNING - Object 2408 0 found
[2025-03-29 15:25:29,463] 402 PyPDF2._reader - WARNING - Object 2418 0 found
[2025-03-29 15:25:29,563] 402 PyPDF2._reader - WARNING - Object 2425 0 found
[2025-03-29 15:25:29,649] 402 PyPDF2._reader - WARNING - Object 2428 0 found
[2025-03-29 15:25:29,726] 402 PyPDF2._reader - WARNING - Object 2431 0 found
[2025-03-29 15:25:29,800] 402 PyPDF2._reader - WARNING - Object 2434 0 found
[2025-03-29 15:25:29,879] 402 PyPDF2._reader - WARNING - Object 2438 0 found
[2025-03-29 15:25:29,998] 402 PyPDF2._reader - WARNING - Object 2442 0 found
[2025-03-29 15:25:30,098] 402 PyPDF2._reader - WARNING - Object 2448 0 found
[2025-03-29 15:25:30,229] 402 PyPDF2._reader - WARNING - Object 2451 0 found
[2025-03-29 15:25:30,360] 402 PyPDF2._reader - WARNING - Object 2454 0 found
[2025-03-29 15:25:30,477] 402 PyPDF2._reader - WARNING - Object 2457 0 found
[2025-03-29 15:25:30,559] 402 PyPDF2._reader - WARNING - Object 2460 0 found
[2025-03-29 15:25:30,671] 402 PyPDF2._reader - WARNING - Object 2464 0 found
[2025-03-29 15:25:30,763] 402 PyPDF2._reader - WARNING - Object 2467 0 found
[2025-03-29 15:25:30,883] 402 PyPDF2._reader - WARNING - Object 2470 0 found
[2025-03-29 15:25:30,962] 402 PyPDF2._reader - WARNING - Object 2474 0 found
[2025-03-29 15:25:31,044] 402 PyPDF2._reader - WARNING - Object 2477 0 found
[2025-03-29 15:25:31,120] 402 PyPDF2._reader - WARNING - Object 2480 0 found
[2025-03-29 15:25:31,201] 402 PyPDF2._reader - WARNING - Object 2483 0 found
[2025-03-29 15:25:31,297] 402 PyPDF2._reader - WARNING - Object 2486 0 found
[2025-03-29 15:25:31,404] 402 PyPDF2._reader - WARNING - Object 2489 0 found
[2025-03-29 15:25:31,501] 402 PyPDF2._reader - WARNING - Object 2492 0 found
[2025-03-29 15:25:31,584] 402 PyPDF2._reader - WARNING - Object 2495 0 found
[2025-03-29 15:25:31,662] 402 PyPDF2._reader - WARNING - Object 2498 0 found
[2025-03-29 15:25:31,783] 402 PyPDF2._reader - WARNING - Object 2502 0 found
[2025-03-29 15:25:31,861] 402 PyPDF2._reader - WARNING - Object 2505 0 found
[2025-03-29 15:25:31,959] 402 PyPDF2._reader - WARNING - Object 2508 0 found
[2025-03-29 15:25:32,043] 402 PyPDF2._reader - WARNING - Object 2514 0 found
[2025-03-29 15:25:32,142] 402 PyPDF2._reader - WARNING - Object 2518 0 found
[2025-03-29 15:25:32,224] 402 PyPDF2._reader - WARNING - Object 2524 0 found
[2025-03-29 15:25:32,309] 402 PyPDF2._reader - WARNING - Object 2528 0 found
[2025-03-29 15:25:32,390] 402 PyPDF2._reader - WARNING - Object 2531 0 found
[2025-03-29 15:25:32,497] 402 PyPDF2._reader - WARNING - Object 2534 0 found
[2025-03-29 15:25:32,579] 402 PyPDF2._reader - WARNING - Object 2537 0 found
[2025-03-29 15:25:32,694] 402 PyPDF2._reader - WARNING - Object 2540 0 found
[2025-03-29 15:25:32,779] 402 PyPDF2._reader - WARNING - Object 2543 0 found
[2025-03-29 15:25:32,859] 402 PyPDF2._reader - WARNING - Object 2546 0 found
[2025-03-29 15:25:32,974] 402 PyPDF2._reader - WARNING - Object 2549 0 found
[2025-03-29 15:25:33,059] 402 PyPDF2._reader - WARNING - Object 2552 0 found
[2025-03-29 15:25:33,171] 402 PyPDF2._reader - WARNING - Object 2555 0 found
[2025-03-29 15:25:33,303] 402 PyPDF2._reader - WARNING - Object 2558 0 found
[2025-03-29 15:25:33,409] 402 PyPDF2._reader - WARNING - Object 2561 0 found
[2025-03-29 15:25:33,544] 402 PyPDF2._reader - WARNING - Object 2564 0 found
[2025-03-29 15:25:33,674] 402 PyPDF2._reader - WARNING - Object 2567 0 found
[2025-03-29 15:25:33,800] 402 PyPDF2._reader - WARNING - Object 2570 0 found
[2025-03-29 15:25:33,884] 402 PyPDF2._reader - WARNING - Object 2574 0 found
[2025-03-29 15:25:33,983] 402 PyPDF2._reader - WARNING - Object 2577 0 found
[2025-03-29 15:25:34,077] 402 PyPDF2._reader - WARNING - Object 2581 0 found
[2025-03-29 15:25:34,159] 402 PyPDF2._reader - WARNING - Object 2585 0 found
[2025-03-29 15:25:34,295] 402 PyPDF2._reader - WARNING - Object 2588 0 found
[2025-03-29 15:25:34,432] 402 PyPDF2._reader - WARNING - Object 2591 0 found
[2025-03-29 15:25:34,571] 402 PyPDF2._reader - WARNING - Object 2595 0 found
[2025-03-29 15:25:34,682] 402 PyPDF2._reader - WARNING - Object 2599 0 found
[2025-03-29 15:25:34,765] 402 PyPDF2._reader - WARNING - Object 2603 0 found
[2025-03-29 15:25:34,850] 402 PyPDF2._reader - WARNING - Object 2607 0 found
[2025-03-29 15:25:34,975] 402 PyPDF2._reader - WARNING - Object 2611 0 found
[2025-03-29 15:25:35,143] 402 PyPDF2._reader - WARNING - Object 2614 0 found
[2025-03-29 15:25:35,310] 402 PyPDF2._reader - WARNING - Object 2617 0 found
[2025-03-29 15:25:35,519] 402 PyPDF2._reader - WARNING - Object 2623 0 found
[2025-03-29 15:25:35,704] 402 PyPDF2._reader - WARNING - Object 2626 0 found
[2025-03-29 15:25:35,821] 402 PyPDF2._reader - WARNING - Object 2629 0 found
[2025-03-29 15:25:36,121] 402 PyPDF2._reader - WARNING - Object 2632 0 found
[2025-03-29 15:25:36,302] 402 PyPDF2._reader - WARNING - Object 2635 0 found
[2025-03-29 15:25:36,403] 402 PyPDF2._reader - WARNING - Object 2638 0 found
[2025-03-29 15:25:36,528] 402 PyPDF2._reader - WARNING - Object 2641 0 found
[2025-03-29 15:25:36,884] 402 PyPDF2._reader - WARNING - Object 2644 0 found
[2025-03-29 15:25:37,052] 402 PyPDF2._reader - WARNING - Object 2647 0 found
[2025-03-29 15:25:37,267] 402 PyPDF2._reader - WARNING - Object 2650 0 found
[2025-03-29 15:25:37,513] 402 PyPDF2._reader - WARNING - Object 2653 0 found
[2025-03-29 15:25:37,579] 402 PyPDF2._reader - WARNING - Object 2659 0 found
[2025-03-29 15:25:37,702] 402 PyPDF2._reader - WARNING - Object 2663 0 found
[2025-03-29 15:25:37,825] 402 PyPDF2._reader - WARNING - Object 2669 0 found
[2025-03-29 15:25:37,999] 402 PyPDF2._reader - WARNING - Object 2672 0 found
[2025-03-29 15:25:38,269] 402 PyPDF2._reader - WARNING - Object 2676 0 found
[2025-03-29 15:25:38,610] 402 PyPDF2._reader - WARNING - Object 2679 0 found
[2025-03-29 15:25:38,767] 402 PyPDF2._reader - WARNING - Object 2682 0 found
[2025-03-29 15:25:38,931] 402 PyPDF2._reader - WARNING - Object 2685 0 found
[2025-03-29 15:25:39,058] 402 PyPDF2._reader - WARNING - Object 2688 0 found
[2025-03-29 15:25:39,210] 402 PyPDF2._reader - WARNING - Object 2691 0 found
[2025-03-29 15:25:39,429] 402 PyPDF2._reader - WARNING - Object 2694 0 found
[2025-03-29 15:25:39,504] 402 PyPDF2._reader - WARNING - Object 2698 0 found
[2025-03-29 15:25:39,696] 402 PyPDF2._reader - WARNING - Object 2704 0 found
[2025-03-29 15:25:39,958] 402 PyPDF2._reader - WARNING - Object 2708 0 found
[2025-03-29 15:25:40,241] 402 PyPDF2._reader - WARNING - Object 2711 0 found
[2025-03-29 15:25:40,595] 402 PyPDF2._reader - WARNING - Object 2715 0 found
[2025-03-29 15:25:40,872] 402 PyPDF2._reader - WARNING - Object 2718 0 found
[2025-03-29 15:25:40,960] 402 PyPDF2._reader - WARNING - Object 2721 0 found
[2025-03-29 15:25:41,111] 402 PyPDF2._reader - WARNING - Object 2724 0 found
[2025-03-29 15:25:41,262] 402 PyPDF2._reader - WARNING - Object 2727 0 found
[2025-03-29 15:25:41,436] 402 PyPDF2._reader - WARNING - Object 2730 0 found
[2025-03-29 15:25:41,561] 402 PyPDF2._reader - WARNING - Object 2733 0 found
[2025-03-29 15:25:41,673] 402 PyPDF2._reader - WARNING - Object 2736 0 found
[2025-03-29 15:25:41,815] 402 PyPDF2._reader - WARNING - Object 2739 0 found
[2025-03-29 15:25:41,943] 402 PyPDF2._reader - WARNING - Object 2742 0 found
[2025-03-29 15:25:42,044] 402 PyPDF2._reader - WARNING - Object 2745 0 found
[2025-03-29 15:25:42,169] 402 PyPDF2._reader - WARNING - Object 2749 0 found
[2025-03-29 15:25:42,310] 402 PyPDF2._reader - WARNING - Object 2752 0 found
[2025-03-29 15:25:42,501] 402 PyPDF2._reader - WARNING - Object 2755 0 found
[2025-03-29 15:25:42,661] 402 PyPDF2._reader - WARNING - Object 2758 0 found
[2025-03-29 15:25:42,860] 402 PyPDF2._reader - WARNING - Object 2761 0 found
[2025-03-29 15:25:43,069] 402 PyPDF2._reader - WARNING - Object 2764 0 found
[2025-03-29 15:25:43,269] 402 PyPDF2._reader - WARNING - Object 2767 0 found
[2025-03-29 15:25:43,469] 402 PyPDF2._reader - WARNING - Object 2770 0 found
[2025-03-29 15:25:43,677] 402 PyPDF2._reader - WARNING - Object 2773 0 found
[2025-03-29 15:25:43,934] 402 PyPDF2._reader - WARNING - Object 2776 0 found
[2025-03-29 15:25:44,179] 402 PyPDF2._reader - WARNING - Object 2779 0 found
[2025-03-29 15:25:44,322] 402 PyPDF2._reader - WARNING - Object 2782 0 found
[2025-03-29 15:25:44,473] 402 PyPDF2._reader - WARNING - Object 2785 0 found
[2025-03-29 15:25:44,693] 402 PyPDF2._reader - WARNING - Object 2788 0 found
[2025-03-29 15:25:44,981] 402 PyPDF2._reader - WARNING - Object 2791 0 found
[2025-03-29 15:25:45,262] 402 PyPDF2._reader - WARNING - Object 2794 0 found
[2025-03-29 15:25:45,449] 402 PyPDF2._reader - WARNING - Object 2801 0 found
[2025-03-29 15:25:45,735] 402 PyPDF2._reader - WARNING - Object 2804 0 found
[2025-03-29 15:25:45,939] 402 PyPDF2._reader - WARNING - Object 2807 0 found
[2025-03-29 15:25:46,211] 402 PyPDF2._reader - WARNING - Object 2810 0 found
[2025-03-29 15:25:46,443] 402 PyPDF2._reader - WARNING - Object 2813 0 found
[2025-03-29 15:25:46,603] 402 PyPDF2._reader - WARNING - Object 2816 0 found
[2025-03-29 15:25:46,763] 402 PyPDF2._reader - WARNING - Object 2819 0 found
[2025-03-29 15:25:46,923] 402 PyPDF2._reader - WARNING - Object 2822 0 found
[2025-03-29 15:25:47,085] 402 PyPDF2._reader - WARNING - Object 2825 0 found
[2025-03-29 15:25:47,245] 402 PyPDF2._reader - WARNING - Object 2828 0 found
[2025-03-29 15:25:47,403] 402 PyPDF2._reader - WARNING - Object 2831 0 found
[2025-03-29 15:25:47,555] 402 PyPDF2._reader - WARNING - Object 2834 0 found
[2025-03-29 15:25:47,709] 402 PyPDF2._reader - WARNING - Object 2837 0 found
[2025-03-29 15:25:47,861] 402 PyPDF2._reader - WARNING - Object 2840 0 found
[2025-03-29 15:25:48,003] 402 PyPDF2._reader - WARNING - Object 2843 0 found
[2025-03-29 15:25:48,155] 402 PyPDF2._reader - WARNING - Object 2846 0 found
[2025-03-29 15:25:48,293] 402 PyPDF2._reader - WARNING - Object 2849 0 found
[2025-03-29 15:25:48,393] 402 PyPDF2._reader - WARNING - Object 2852 0 found
[2025-03-29 15:25:48,488] 402 PyPDF2._reader - WARNING - Object 2855 0 found
[2025-03-29 15:25:48,585] 402 PyPDF2._reader - WARNING - Object 2858 0 found
[2025-03-29 15:25:48,681] 402 PyPDF2._reader - WARNING - Object 2861 0 found
[2025-03-29 15:25:48,797] 402 PyPDF2._reader - WARNING - Object 2864 0 found
[2025-03-29 15:25:48,945] 402 PyPDF2._reader - WARNING - Object 2867 0 found
[2025-03-29 15:25:49,109] 402 PyPDF2._reader - WARNING - Object 2870 0 found
[2025-03-29 15:25:49,274] 402 PyPDF2._reader - WARNING - Object 2873 0 found
[2025-03-29 15:25:49,437] 402 PyPDF2._reader - WARNING - Object 2876 0 found
[2025-03-29 15:25:49,599] 402 PyPDF2._reader - WARNING - Object 2882 0 found
[2025-03-29 15:25:49,755] 402 PyPDF2._reader - WARNING - Object 2885 0 found
[2025-03-29 15:25:49,863] 402 PyPDF2._reader - WARNING - Object 2888 0 found
[2025-03-29 15:25:49,974] 402 PyPDF2._reader - WARNING - Object 2891 0 found
[2025-03-29 15:25:50,149] 402 PyPDF2._reader - WARNING - Object 2894 0 found
[2025-03-29 15:25:50,314] 402 PyPDF2._reader - WARNING - Object 2897 0 found
[2025-03-29 15:25:50,480] 402 PyPDF2._reader - WARNING - Object 2900 0 found
[2025-03-29 15:25:50,641] 402 PyPDF2._reader - WARNING - Object 2903 0 found
[2025-03-29 15:25:50,799] 402 PyPDF2._reader - WARNING - Object 2906 0 found
[2025-03-29 15:25:50,969] 402 PyPDF2._reader - WARNING - Object 2910 0 found
[2025-03-29 15:25:51,149] 402 PyPDF2._reader - WARNING - Object 2913 0 found
[2025-03-29 15:25:51,323] 402 PyPDF2._reader - WARNING - Object 2916 0 found
[2025-03-29 15:25:51,519] 402 PyPDF2._reader - WARNING - Object 2920 0 found
[2025-03-29 15:25:51,720] 402 PyPDF2._reader - WARNING - Object 2926 0 found
[2025-03-29 15:25:51,964] 402 PyPDF2._reader - WARNING - Object 2929 0 found
[2025-03-29 15:25:52,234] 402 PyPDF2._reader - WARNING - Object 2932 0 found
[2025-03-29 15:25:52,565] 402 PyPDF2._reader - WARNING - Object 2935 0 found
[2025-03-29 15:25:52,899] 402 PyPDF2._reader - WARNING - Object 2938 0 found
[2025-03-29 15:25:53,202] 402 PyPDF2._reader - WARNING - Object 2941 0 found
[2025-03-29 15:25:53,515] 402 PyPDF2._reader - WARNING - Object 2947 0 found
[2025-03-29 15:25:53,824] 402 PyPDF2._reader - WARNING - Object 2950 0 found
[2025-03-29 15:25:54,137] 402 PyPDF2._reader - WARNING - Object 2953 0 found
[2025-03-29 15:25:54,380] 402 PyPDF2._reader - WARNING - Object 2956 0 found
[2025-03-29 15:25:54,521] 402 PyPDF2._reader - WARNING - Object 2959 0 found
[2025-03-29 15:25:54,617] 402 PyPDF2._reader - WARNING - Object 2965 0 found
[2025-03-29 15:25:54,739] 402 PyPDF2._reader - WARNING - Object 2969 0 found
[2025-03-29 15:25:54,864] 402 PyPDF2._reader - WARNING - Object 2973 0 found
[2025-03-29 15:25:55,014] 402 PyPDF2._reader - WARNING - Object 2976 0 found
[2025-03-29 15:25:55,179] 402 PyPDF2._reader - WARNING - Object 2979 0 found
[2025-03-29 15:25:55,348] 402 PyPDF2._reader - WARNING - Object 2982 0 found
[2025-03-29 15:25:55,509] 402 PyPDF2._reader - WARNING - Object 2985 0 found
[2025-03-29 15:25:55,670] 402 PyPDF2._reader - WARNING - Object 2988 0 found
[2025-03-29 15:25:55,814] 402 PyPDF2._reader - WARNING - Object 2991 0 found
[2025-03-29 15:25:55,969] 402 PyPDF2._reader - WARNING - Object 2994 0 found
[2025-03-29 15:25:56,111] 402 PyPDF2._reader - WARNING - Object 2997 0 found
[2025-03-29 15:25:56,223] 402 PyPDF2._reader - WARNING - Object 3000 0 found
[2025-03-29 15:25:56,392] 402 PyPDF2._reader - WARNING - Object 3003 0 found
[2025-03-29 15:25:56,554] 402 PyPDF2._reader - WARNING - Object 3014 0 found
[2025-03-29 15:25:56,690] 402 PyPDF2._reader - WARNING - Object 3017 0 found
[2025-03-29 15:25:56,851] 402 PyPDF2._reader - WARNING - Object 3020 0 found
[2025-03-29 15:25:57,023] 402 PyPDF2._reader - WARNING - Object 3023 0 found
[2025-03-29 15:25:57,197] 402 PyPDF2._reader - WARNING - Object 3026 0 found
[2025-03-29 15:25:57,361] 402 PyPDF2._reader - WARNING - Object 3029 0 found
[2025-03-29 15:25:57,523] 402 PyPDF2._reader - WARNING - Object 3032 0 found
[2025-03-29 15:25:57,687] 402 PyPDF2._reader - WARNING - Object 3036 0 found
[2025-03-29 15:25:57,893] 402 PyPDF2._reader - WARNING - Object 3039 0 found
[2025-03-29 15:25:58,079] 402 PyPDF2._reader - WARNING - Object 3048 0 found
[2025-03-29 15:25:58,284] 402 PyPDF2._reader - WARNING - Object 3051 0 found
[2025-03-29 15:25:58,490] 402 PyPDF2._reader - WARNING - Object 3054 0 found
[2025-03-29 15:25:58,690] 402 PyPDF2._reader - WARNING - Object 3057 0 found
[2025-03-29 15:25:58,814] 402 PyPDF2._reader - WARNING - Object 3060 0 found
[2025-03-29 15:25:58,973] 402 PyPDF2._reader - WARNING - Object 3069 0 found
[2025-03-29 15:25:59,139] 402 PyPDF2._reader - WARNING - Object 3081 0 found
[2025-03-29 15:25:59,309] 402 PyPDF2._reader - WARNING - Object 3084 0 found
[2025-03-29 15:25:59,486] 402 PyPDF2._reader - WARNING - Object 3087 0 found
[2025-03-29 15:25:59,734] 402 PyPDF2._reader - WARNING - Object 3090 0 found
[2025-03-29 15:25:59,987] 402 PyPDF2._reader - WARNING - Object 3093 0 found
[2025-03-29 15:26:00,099] 402 PyPDF2._reader - WARNING - Object 3096 0 found
[2025-03-29 15:26:00,448] 402 PyPDF2._reader - WARNING - Object 3099 0 found
[2025-03-29 15:26:00,699] 402 PyPDF2._reader - WARNING - Object 3102 0 found
[2025-03-29 15:26:00,883] 402 PyPDF2._reader - WARNING - Object 3105 0 found
[2025-03-29 15:26:00,968] 402 PyPDF2._reader - WARNING - Object 3108 0 found
[2025-03-29 15:26:01,216] 402 PyPDF2._reader - WARNING - Object 3111 0 found
[2025-03-29 15:26:01,350] 402 PyPDF2._reader - WARNING - Object 3114 0 found
[2025-03-29 15:26:01,470] 402 PyPDF2._reader - WARNING - Object 3118 0 found
[2025-03-29 15:26:01,589] 402 PyPDF2._reader - WARNING - Object 3121 0 found
[2025-03-29 15:26:01,703] 402 PyPDF2._reader - WARNING - Object 3124 0 found
[2025-03-29 15:26:01,842] 402 PyPDF2._reader - WARNING - Object 3128 0 found
[2025-03-29 15:26:01,988] 402 PyPDF2._reader - WARNING - Object 3131 0 found
[2025-03-29 15:26:02,155] 402 PyPDF2._reader - WARNING - Object 3134 0 found
[2025-03-29 15:26:02,325] 402 PyPDF2._reader - WARNING - Object 3137 0 found
[2025-03-29 15:26:02,507] 402 PyPDF2._reader - WARNING - Object 3147 0 found
[2025-03-29 15:26:02,686] 402 PyPDF2._reader - WARNING - Object 3155 0 found
[2025-03-29 15:26:02,851] 402 PyPDF2._reader - WARNING - Object 3161 0 found
[2025-03-29 15:26:03,014] 402 PyPDF2._reader - WARNING - Object 3164 0 found
[2025-03-29 15:26:03,150] 402 PyPDF2._reader - WARNING - Object 3168 0 found
[2025-03-29 15:26:03,259] 402 PyPDF2._reader - WARNING - Object 3172 0 found
[2025-03-29 15:26:03,433] 402 PyPDF2._reader - WARNING - Object 3176 0 found
[2025-03-29 15:26:03,604] 402 PyPDF2._reader - WARNING - Object 3179 0 found
[2025-03-29 15:26:03,779] 402 PyPDF2._reader - WARNING - Object 3183 0 found
[2025-03-29 15:26:03,947] 402 PyPDF2._reader - WARNING - Object 3186 0 found
[2025-03-29 15:26:04,057] 402 PyPDF2._reader - WARNING - Object 3189 0 found
[2025-03-29 15:26:04,164] 402 PyPDF2._reader - WARNING - Object 3192 0 found
[2025-03-29 15:26:04,314] 402 PyPDF2._reader - WARNING - Object 3195 0 found
[2025-03-29 15:26:04,461] 402 PyPDF2._reader - WARNING - Object 3198 0 found
[2025-03-29 15:26:04,621] 402 PyPDF2._reader - WARNING - Object 3201 0 found
[2025-03-29 15:26:04,825] 402 PyPDF2._reader - WARNING - Object 3204 0 found
[2025-03-29 15:26:05,054] 402 PyPDF2._reader - WARNING - Object 3207 0 found
[2025-03-29 15:26:05,450] 402 PyPDF2._reader - WARNING - Object 3210 0 found
[2025-03-29 15:26:05,655] 402 PyPDF2._reader - WARNING - Object 3213 0 found
[2025-03-29 15:26:05,955] 402 PyPDF2._reader - WARNING - Object 3216 0 found
[2025-03-29 15:26:06,148] 402 PyPDF2._reader - WARNING - Object 3219 0 found
[2025-03-29 15:26:06,498] 402 PyPDF2._reader - WARNING - Object 3222 0 found
[2025-03-29 15:26:06,698] 402 PyPDF2._reader - WARNING - Object 3225 0 found
[2025-03-29 15:26:06,969] 402 PyPDF2._reader - WARNING - Object 3228 0 found
[2025-03-29 15:26:07,191] 402 PyPDF2._reader - WARNING - Object 3231 0 found
[2025-03-29 15:26:07,460] 402 PyPDF2._reader - WARNING - Object 3234 0 found
[2025-03-29 15:26:07,577] 402 PyPDF2._reader - WARNING - Object 3237 0 found
[2025-03-29 15:26:07,737] 402 PyPDF2._reader - WARNING - Object 3240 0 found
[2025-03-29 15:26:07,893] 402 PyPDF2._reader - WARNING - Object 3244 0 found
[2025-03-29 15:26:08,063] 402 PyPDF2._reader - WARNING - Object 3247 0 found
[2025-03-29 15:26:08,259] 402 PyPDF2._reader - WARNING - Object 3250 0 found
[2025-03-29 15:26:08,449] 402 PyPDF2._reader - WARNING - Object 3256 0 found
[2025-03-29 15:26:08,640] 402 PyPDF2._reader - WARNING - Object 3259 0 found
[2025-03-29 15:26:08,884] 402 PyPDF2._reader - WARNING - Object 3262 0 found
[2025-03-29 15:26:09,231] 402 PyPDF2._reader - WARNING - Object 3265 0 found
[2025-03-29 15:26:09,562] 402 PyPDF2._reader - WARNING - Object 3268 0 found
